ktax.id	tax.id	kegg.code	scientific.name	common.name	entrez.gnodes	kegg.geneid	ncbi.geneid	ncbi.proteinid	uniprot
T02241	1639	lmoy	Listeria monocytogenes SLCC2479 (serotype 3c)		0	LMOSLCC2479_0199	NA	CBY56470	NA
T02242	1639	lmot	Listeria monocytogenes SLCC2540 (serotype 3b)		0	LMOSLCC2540_1855	NA	CBY76496	NA
T02239	1639	lmoa	Listeria monocytogenes ATCC 19117 (serotype 4d)		0	LMOATCC19117_0226	NA	CBY69125	NA
T03477	1639	lmok	Listeria monocytogenes NE dc2014		0	CQ02_11190	NA	AHN33397	L8DWV9
T03478	1639	lmv	Listeria monocytogenes CFSAN006122		0	Y193_06280	NA	AHY97943	L8DWV8
T00067	1642	lin	Listeria innocua (serotype 6a)		0	prs.2	NA	CAC95741	Q92EF1
T00422	1643	lwe	Listeria welshimeri		0	lwe1904	NA	CAK21322	A0AJZ0
T01184	1640	lsg	Listeria seeligeri		0	lse_2141	NA	CBH28292	NA
T01623	1638	liv	Listeria ivanovii subsp. ivanovii PAM 55		0	LIV_0914	NA	CBW85399	G2ZE32
T03400	1638	lii	Listeria ivanovii subsp. ivanovii WSLC 3010		0	JL52_14260	NA	AIS66627	NA
T03045	1638	liw	Listeria ivanovii WSLC3009		0	AX25_11465	NA	AHI56671	NA
T03401	1638	lia	Listeria ivanovii subsp. londoniensis WSLC 30167		0	JL58_07270	NA	AIS59792	A0A097B547
T03402	1638	lio	Listeria ivanovii subsp. londoniensis WSLC 30151		0	JL53_09890	NA	AIS64027	A0A097B936
T05637	1006155	lwi	Listeria weihenstephanensis		0	UE46_00360	NA	AQY49667	A0A1S7FQK5
T06340	1641	lgz	Listeria grayi		0	NCTC10812_00648	NA	VEI32107	NA
T07828	529731	lmar	Listeria marthii		0	LAX80_005760	NA	UHP11280	NA
T05089	2756	bths	Brochothrix thermosphacta		0	CNY62_05975	NA	ATF25987	A0A1D2KFH5
T00687	332410	esi	Exiguobacterium sibiricum		0	Exig_0450	NA	ACB59932	B1YJ02
T00897	360911	eat	Exiguobacterium sp. AT1b		0	EAT1b_2234	NA	ACQ71156	C4L2A4
T02258	132920	ean	Exiguobacterium antarcticum		0	Eab7_0052	NA	AFS69216	K0A902
T02903	1399115	exm	Exiguobacterium sp. MH3		0	U719_02390	17604811	AHA28772	NA
T04561	1849031	exu	Exiguobacterium sp. U13-1		0	ESP131_02525	NA	AOS99216	NA
T07307	1428684	eap	Exiguobacterium alkaliphilum		0	KB235_06665	NA	QUE87559	NA
T07509	41170	eace	Exiguobacterium acetylicum		0	KKI46_00105	NA	QWB30151	NA
T04256	1785995	got	Gemella sp. oral taxon 928		0	AXE85_06935	NA	AME09899	A0A0X8KMJ1
T05494	29391	gmo	Gemella morbillorum		0	NCTC11323_00595	NA	SQH55139	A0A2X4N9T8
T05584	2040624	geq	Gemella sp. ND 6198		0	CG018_06655	NA	AXI27101	NA
T06314	84135	gsa	Gemella sanguinis		0	FOC50_03345	NA	QGS07385	NA
T06551	1379	gha	Gemella haemolysans		0	NCTC10459_00794	NA	VEI38547	NA
T00879	1393	bbe	Brevibacillus brevis		0	BBR47_23830	NA	BAH43360	C0ZC51
T03762	1465	blr	Brevibacillus laterosporus		0	BRLA_c017340	NA	AIG26058	A0A075R4F4
T04939	54913	bfm	Brevibacillus formosus		0	BP422_03960	NA	ASJ52782	A0A220MCR7
T05855	51101	bagr	Brevibacillus agri		0	BA6348_18445	NA	QAV16103	NA
T06452	2683193	brw	Brevibacillus sp. 7WMA2		0	GOP56_18380	NA	QIC07367	NA
T07271	54911	bchs	Brevibacillus choshinensis		0	JNE38_03420	NA	QRG68239	NA
T07811	2796470	bcop	Brevibacillus composti		0	JD108_11610	NA	QQE72621	A0A7T5EHA5
T00977	324057	pjd	Paenibacillus sp. JDR-2		0	Pjdr2_3310	NA	ACT01946	C6D256
T01100	481743	gym	Paenibacillus sp. Y412MC10		0	GYMC10_2139	NA	ACX64420	D3E7D6
T01319	1406	ppy	Paenibacillus polymyxa E681		0	PPE_00427	NA	ADM68283	E0RDJ8
T01335	1406	ppm	Paenibacillus polymyxa SC2		0	PPSC2_09065	NA	ADO55893	E3EHA2
T01968	1406	ppo	Paenibacillus polymyxa M1		0	PPM_0546	NA	CCC83483	NA
T02956	1406	ppol	Paenibacillus polymyxa CR1		0	X809_09585	NA	AHC19461	NA
T03178	1406	ppq	Paenibacillus polymyxa SQR-21		0	PPSQR21_009210	NA	AHM64581	NA
T03812	1406	ppoy	Paenibacillus polymyxa Sb3-1		0	RE92_07350	NA	AJE50897	A0A0F0G3K9
T01550	61624	pms	Paenibacillus mucilaginosus KNP414		0	KNP414_02785	NA	AEI41345	F8FAU4
T01757	61624	pmq	Paenibacillus mucilaginosus 3016		0	PM3016_78	NA	AFC27067	H6NT54
T02041	61624	pmw	Paenibacillus mucilaginosus K02		0	B2K_32675	NA	AFH65406	I0BSQ9
T01668	159743	pta	Paenibacillus terrae		0	HPL003_13005	NA	AET59354	G7VWF3
T02963	1464	plv	Paenibacillus larvae		0	ERIC2_c08210	NA	AHD04654	V9W3W5
T03064	365617	psab	Paenibacillus sabinae		0	PSAB_06800	NA	AHV96294	X4ZX68
T03297	44251	pdu	Paenibacillus durus		0	PDUR_26865	NA	AIQ15086	A0A089HST1
T03324	160799	pbd	Paenibacillus borealis		0	PBOR_32555	NA	AIQ61101	A0A089LHT7
T03325	189425	pgm	Paenibacillus graminis		0	PGRAT_03765	NA	AIQ66857	A0A089M102
T03326	189426	pod	Paenibacillus odorifer		0	PODO_03310	NA	AIQ72376	A0A1R0X0I0
T03332	1536769	paen	Paenibacillus sp. FSL P4-0081		0	P40081_12870	NA	AIQ28963	A0A7U4HG54
T03333	1536770	paef	Paenibacillus sp. FSL R5-0345		0	R50345_20430	NA	AIQ36796	NA
T03334	1536771	paeq	Paenibacillus sp. FSL R5-0912		0	R50912_00795	NA	AIQ38756	A0A089JPR9
T03335	169760	pste	Paenibacillus stellifer		0	PSTEL_18725	NA	AIQ64846	A0A089LTI1
T03356	1536772	paea	Paenibacillus sp. FSL R7-0273		0	R70723_06985	NA	AIQ45662	A0A089KBB4
T03357	1536773	paee	Paenibacillus sp. FSL R7-0331		0	R70331_05970	NA	AIQ51103	A0A089KVW3
T03358	1536774	paeh	Paenibacillus sp. FSL H7-0357		0	H70357_23265	NA	AIQ19305	A0A089I890
T03359	1536775	paej	Paenibacillus sp. FSL H7-0737		0	H70737_05355	NA	AIQ22329	A0A089JMU1
T03802	1126833	pbj	Paenibacillus beijingensis		0	VN24_19645	NA	AJY76378	A0A0D5NN73
T03836	1566358	pih	Paenibacillus sp. IHBB 10380		0	UB51_00080	NA	AJS57166	A0A0D3V692
T03849	483937	pri	Paenibacillus riograndensis		0	PRIO_0758	NA	CQR52343	A0A0E4CUK3
T07264	373687	pson	Paenibacillus sonchi		0	JI735_09465	NA	QQZ62740	NA
T04053	59893	ppeo	Paenibacillus peoriae		0	ABE82_03935	NA	ALA40730	A0A0K2F516
T04167	162209	pnp	Paenibacillus naphthalenovorans		0	IJ22_48990	NA	ALS25161	A0A0U2UG30
T04219	1695218	pow	Paenibacillus sp. 32O-W		0	IJ21_46370	NA	ALS30000	A0A0U2MIP5
T04407	1616788	pbv	Paenibacillus bovis		0	AR543_10660	NA	ANF98750	A0A172ZNG2
T04676	528191	pxl	Paenibacillus xylanexedens		0	BS614_14320	NA	APO45066	A0A1L5LNT3
T04810	1462996	pyg	Paenibacillus yonginensis		0	AWM70_11235	NA	ANS75101	A0A1B1N111
T04884	1178515	pswu	Paenibacillus swuensis		0	SY83_20550	NA	ANE49075	A0A172TPU3
T04971	414771	pdh	Paenibacillus donghaensis		0	B9T62_01315	NA	ASA19575	A0A2Z2K8G8
T05154	1870820	pib	Paenibacillus ihbetae		0	BBD41_06905	NA	ANY76468	A0A1B2E909
T05196	1763538	pcx	Paenibacillus crassostreae		0	LPB68_03535	NA	AOZ91368	A0A162KV83
T05249	172713	pkb	Paenibacillus kribbensis		0	B4V02_25405	NA	ASR49771	A0A222WVG4
T05348	867076	paih	Paenibacillus sp. IHB B 3084		0	ASL14_12085	NA	ALP36793	A0A0S2S515
T05385	71995	pvo	Paenibacillus vortex		0	PVOR_07045	NA	EFU42592	A0A2R9SYW5
T05701	1401	plw	Paenibacillus lautus		0	D5F53_11075	NA	AYB43805	A0A385TRQ6
T05914	1338368	plen	Paenibacillus lentus		0	EIM92_09010	NA	AZK46301	A0A3S8RTI7
T06328	1778678	ppsc	Paenibacillus psychroresistens		0	EHS13_11305	NA	QGQ95428	A0A6B8RJD0
T06479	2707005	plut	Paenibacillus lutimineralis		0	EI981_10765	NA	AZS14893	A0A3Q9I861
T06567	2495582	palb	Paenibacillus albus		0	EJC50_22965	NA	AZN42222	A0A3S9A902
T06610	79263	pchi	Paenibacillus chitinolyticus		0	PC41400_08715	NA	QAV17740	A0A410WTT0
T06671	1712516	pbk	Paenibacillus baekrokdamisoli		0	Back11_47690	NA	BBH23424	A0A3G9JKI3
T06829	2509456	pprt	Paenibacillus protaetiae		0	ET464_02020	NA	QAY65336	A0A4P6ES11
T06922	198119	pbac	Paenibacillus barcinonensis		0	HUB98_13505	NA	QKS57217	NA
T06983	2704463	prz	Paenibacillus rhizovicinus		0	GZH47_33695	NA	QHW35847	A0A6C0PBC9
T07013	2704462	plyc	Paenibacillus lycopersici		0	GXP70_15745	NA	QHT61265	A0A6C0G6J4
T07500	1333845	psop	Paenibacillus sophorae		0	KP014_06770	NA	QWU16899	NA
T07560	1873425	ptri	Paenibacillus tritici		0	KDC22_00285	NA	QUL55092	NA
T07807	2565926	palo	Paenibacillus algicola		0	E6C60_0039	NA	QCT00767	A0A4P8XEL1
T07813	375489	pcel	Paenibacillus cellulosilyticus		0	HUB94_10385	NA	QKS44776	NA
T07842	2810347	ptj	Paenibacillus tianjinensis		0	JRJ22_02620	NA	QSF45570	NA
T07921	2726185	palr	Paenibacillus albicereus		0	HGI30_08715	NA	QJC51626	A0A6H2GWS7
T02394	377615	tco	Thermobacillus composti		0	Theco_1607	NA	AGA57745	L0EF13
T04247	1450761	anx	Aneurinibacillus sp. XH2		0	ACH33_00335	NA	AMA71445	A0A0X8D173
T05174	1500254	asoc	Aneurinibacillus soli		0	CB4_03072	NA	BAU28895	A0A0U5B653
T07487	143495	athe	Aneurinibacillus thermoaerophilus		0	K3F53_05985	NA	QYY43759	A0A8G0YAK1
T05696	2674991	coh	Cohnella candidum		0	EAV92_22590	NA	AYQ75092	A0A3G3K3R8
T05979	2507935	cohn	Cohnella abietis		0	KCTCHS21_18380	NA	BBI32439	A0A3T1D339
T07708	2598458	cchl	Cohnella cholangitidis		0	FPL14_02930	NA	QMV40268	A0A7G5BTI4
T06082	2583377	saca	Saccharibacillus brassicae		0	FFV09_00365	NA	QDH19444	A0A4Y6UQV3
T00985	405212	aac	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446		0	Aaci_0398	NA	ACV57457	C8WS23
T01821	405212	aad	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1		0	TC41_0565	NA	AEJ42525	F8ID59
T07322	471514	afx	Alicyclobacillus ferrooxydans		0	JZ786_18545	NA	QSO46450	NA
T08106	1450	aaco	Alicyclobacillus acidoterrestris		0	K1I37_19385	NA	UNO48776	NA
T08166	2790012	acur	Alicyclobacillus curvatus		0	JZ785_04985	NA	QSO54920	NA
T01220	33943	bts	Kyrpidia tusciae		0	Btus_1062	NA	ADG05799	D5WWU8
T05215	2055160	kyr	Kyrpidia spormannii		0	CVV65_09535	NA	ATY85138	A0A2K8N726
T04874	1903704	tum	Tumebacillus avium		0	CBW65_06695	NA	ARU60815	A0A1Y0IMR5
T04994	1214604	tab	Tumebacillus algifaecis		0	CIG75_18650	NA	ASS76760	A0A223D5I9
T06872	2743772	eff	Effusibacillus dendaii		0	skT53_16790	NA	BCJ86694	A0A7I8D999
T02162	76853	siv	Solibacillus silvestris StLB046		0	SSIL_3681	NA	BAK18104	F2F474
T04506	76853	ssil	Solibacillus silvestris DSM 12223		0	SOLI23_08250	NA	AMO85574	NA
T05144	2048654	sob	Solibacillus sp. R5-41		0	CSE16_05425	NA	ATP39536	A0A2D1SR08
T03510	1526927	pln	Planococcus sp. PAMC 21323		0	Plano_2356	NA	AIY06321	A0A0B4RE90
T04200	1374	pku	Planococcus kocurii		0	AUO94_10240	NA	ALS79014	NA
T04201	200991	prt	Planococcus rifietoensis		0	AUC31_05435	NA	ALS74701	A0A0U2YPR8
T04421	1302659	pll	Planococcus versutus		0	I858_001605	NA	ANU25773	A0A1B1RXW3
T04428	161360	pana	Planococcus antarcticus		0	BBH88_16895	NA	ANU11807	A0A1C7DK57
T04451	414778	pdg	Planococcus donghaensis		0	BCM40_11940	NA	ANU24021	A0A1C7EK62
T04473	1215089	phc	Planococcus halocryophilus		0	BBI08_00085	NA	ANU12367	A0A1C7DLS6
T04763	2213202	pmar	Planococcus sp. Y42		0	B0X71_00055	NA	AQQ51685	A0A1Q2KU00
T04812	1038856	ppla	Planococcus plakortidis		0	BBI15_03370	NA	ANU19315	A0A1C7E6K1
T04955	1598147	pfae	Planococcus faecalis		0	AJGP001_04655	NA	AQU78625	NA
T05387	2058136	plx	Planococcus sp. MB-3u-03		0	CW734_10305	NA	AUD13949	NA
T06704	192421	pmat	Planococcus maritimus		0	BBI11_05500	NA	ANU16540	A0A1C7DXZ2
T07033	1176255	pdec	Planococcus dechangensis		0	H1Q58_11270	NA	QMT16550	A0A7D7MET2
T06125	459472	pgq	Planococcus glaciei		0	FK545_04505	NA	QDY45030	NA
T03570	1508404	jeo	Jeotgalibacillus malaysiensis		0	JMA_19870	NA	AJD91304	A0A0B5ATF8
T04250	1750719	kur	Kurthia sp. 11kri321		0	ASO14_400	NA	AMA62836	A0A0X1RWE3
T05934	1650	kzo	Kurthia zopfii		0	NCTC404_01261	NA	VEI05835	NA
T04327	1476	spsy	Sporosarcina psychrophila		0	AZE41_00545	NA	AMQ04571	A0A127VTI3
T04790	1930764	spor	Sporosarcina sp. P33		0	SporoP33_07635	NA	ARD48105	NA
T04826	1930546	spop	Sporosarcina sp. P37		0	SporoP37_09695	NA	ARK24912	A0A7U5JWK4
T04877	1571	sure	Sporosarcina ureae		0	SporoP32a_08775	NA	ARK21621	NA
T05572	2283194	spos	Sporosarcina sp. PTS2304		0	DV702_13775	NA	AXI00693	A0A345P084
T06007	1474	spae	Sporosarcina pasteurii		0	E2C16_15735	NA	QBQ06992	NA
T08181	2818390	spoo	Sporosarcina sp. Te-1		0	J3U78_05420	NA	QTD42259	NA
T04369	241244	rst	Rummeliibacillus stabekisii		0	ATY39_07645	NA	AMW99349	A0A143HD56
T05647	2320858	paek	Paenisporosarcina cavernae		0	D3873_00160	NA	AYC28361	A0A385YW04
T05927	417367	panc	Paenisporosarcina antarctica		0	E2636_18100	NA	QBP42932	A0A4P7A223
T06390	2213011	play	Planomicrobium sp. Y50		0	DNR44_016055	NA	QHJ72019	A0A7Z2S4B2
T06874	2779527	vij	Viridibacillus sp. JNUCC-6		0	JNUCC6_14525	NA	QOV09813	A0A7M2QPA6
T04694	1471761	ntr	Novibacillus thermophilus		0	B0W44_01935	NA	AQS54715	A0A1U9K3V3
T05304	37482	lfb	Laceyella sacchari		0	C1X05_02115	NA	AUS07732	A0A2I7SPB9
T05864	2026	tvu	Thermoactinomyces vulgaris		0	AB849_012320	NA	QBK14318	NA
T06617	1380685	kpul	Kroppenstedtia pulmonis		0	GXN76_06465	NA	QKG84152	A0A7D4BF59
T06618	714067	keb	Kroppenstedtia eburnea		0	GXN75_02490	NA	QKI80951	NA
T07192	1125966	pabs	Polycladomyces abyssicola		0	JIR001_25130	NA	BCU82730	A0A8D5UGC4
T00045	1358	lla	Lactococcus lactis subsp. lactis Il1403		0	L158710	NA	AAK05616	Q9CFG0
T01141	1358	llk	Lactococcus lactis subsp. lactis KF147		0	LLKF_1637	NA	ADA65263	D2BKF7
T01964	1358	llt	Lactococcus lactis subsp. lactis CV56		0	CVCAS_1423	NA	ADZ64057	NA
T02485	1358	lls	Lactococcus lactis subsp. lactis IO-1		0	lilo_1047	NA	BAL51046	H5SYY2
T02882	1358	lld	Lactococcus lactis subsp. lactis KLDS 4.0325		0	P620_01690	NA	AGY43586	NA
T03437	1358	llx	Lactococcus lactis subsp. lactis NCDO 2118		0	NCDO2118_1538	NA	AII13013	NA
T03480	1358	llj	Lactococcus lactis AI06		0	LG36_1284	NA	AIS03881	A0A2A9IAC1
T00475	1359	llm	Lactococcus lactis subsp. cremoris MG1363		0	llmg_2201	NA	CAL98768	A2RN80
T00420	1359	llc	Lactococcus lactis subsp. cremoris SK11		0	LACR_1618	NA	ABJ73116	Q02Y56
T01965	1359	llr	Lactococcus lactis subsp. cremoris A76		0	llh_4925	NA	AEU40161	G8P8M7
T02131	1359	lln	Lactococcus lactis subsp. cremoris NZ9000		0	LLNZ_07935	NA	ADJ60531	NA
T02415	1359	lli	Lactococcus lactis subsp. cremoris UC509.9		0	uc509_1028	NA	AFW91585	NA
T02848	1359	llw	Lactococcus lactis subsp. cremoris KW2		0	kw2_1038	NA	AGV72996	T2F5K4
T01618	1363	lgr	Lactococcus garvieae ATCC 49156		0	LCGT_1163	NA	BAK58676	NA
T01963	1363	lgv	Lactococcus garvieae Lg2		0	LCGL_0941	NA	BAK60401	F9VDK0
T03909	1364	lpk	Lactococcus piscium		0	LACPI_1755	NA	CEN28955	A0A0D6DZP7
T05231	1366	lrn	Lactococcus raffinolactis		0	CMV25_00425	NA	ATC60439	NA
T05686	2419773	lact	Lactococcus allomyrinae		0	D7I46_08410	NA	AYG01111	A0A387BRL5
T06341	2592653	lack	Lactococcus protaetiae		0	FLP15_00740	NA	QDK69964	A0A514Z5U1
T07214	1151742	lti	Lactococcus taiwanensis		0	JW886_04685	NA	QSE77544	NA
T07226	2749961	lcar	Lactococcus carnosus		0	BHS00_07940	NA	QDJ27028	A0A7L4W9I2
T07227	2749962	lpaa	Lactococcus paracarnosus		0	BHS01_04980	NA	QDJ27922	A0A7L4WFM8
T00050	1314	spy	Streptococcus pyogenes M1 GAS (serotype M1)		0	SPy_0927	NA	AAK33842	P63546
T00262	1314	spz	Streptococcus pyogenes MGAS5005 (serotype M1)		0	M5005_Spy0023	NA	AAZ50642	P0C0H7
T02499	1314	spym	Streptococcus pyogenes M1 476 (serotype M1)		0	M1GAS476_0051	NA	BAM29408	J7M4Q0
T02335	1314	spya	Streptococcus pyogenes A20 (serotype M1)		0	A20_0058	NA	AFV37167	NA
T00079	1314	spm	Streptococcus pyogenes MGAS8232 (serotype M18)		0	spyM18_0934	NA	AAL97576	Q8P1C4
T00089	1314	spg	Streptococcus pyogenes MGAS315 (serotype M3)		0	SpyM3_1375	NA	AAM79982	P0DB94
T00119	1314	sps	Streptococcus pyogenes SSI-1 (serotype M3)		0	SPs1244	NA	BAC64339	P0DA61
T00355	1314	sph	Streptococcus pyogenes MGAS10270 (serotype M2)		0	MGAS10270_Spy0348	NA	ABF33413	Q1JIB0
T00356	1314	spi	Streptococcus pyogenes MGAS10750 (serotype M4)		0	MGAS10750_Spy0770	NA	ABF37720	Q1J754
T00357	1314	spj	Streptococcus pyogenes MGAS2096 (serotype M12)		0	MGAS2096_Spy0923	NA	ABF35975	Q1JBS4
T00358	1314	spk	Streptococcus pyogenes MGAS9429 (serotype M12)		0	MGAS9429_Spy0138	NA	ABF31326	Q1JNS3
T00497	1314	spf	Streptococcus pyogenes Manfredo (serotype M5)		0	SpyM50860	NA	CAM30188	A2REX9
T00191	1314	spa	Streptococcus pyogenes MGAS10394 (serotype M6)		0	M6_Spy0114	NA	AAT86249	Q5XEB4
T00263	1314	spb	Streptococcus pyogenes MGAS6180 (serotype M28)		0	M28_Spy0024	NA	AAX71138	Q48VX4
T01794	1314	stg	Streptococcus pyogenes MGAS15252 (serotype M59)		0	MGAS15252_1152	NA	AFC66489	NA
T02062	1314	stx	Streptococcus pyogenes MGAS1882 (serotype M59)		0	MGAS1882_1592	NA	AFC68773	NA
T00780	1314	soz	Streptococcus pyogenes NZ131 (serotype M49)		0	Spy49_1097	NA	ACI61390	A0A0H3BXR4
T02019	1314	stz	Streptococcus pyogenes Alab49 (serotype M53)		0	SPYALAB49_000056	NA	AEQ23683	NA
T02743	1314	spyh	Streptococcus pyogenes HSC5 (serotype M14)		0	L897_00320	NA	AGQ26976	NA
T03472	1314	spyo	Streptococcus pyogenes STAB901 (serotype M44)		0	STAB901_03655	NA	AIG50213	NA
T00057	1313	spn	Streptococcus pneumoniae TIGR4 (virulent serotype 4)		0	SP_0051	NA	AAK74240	Q97T98
T00413	1313	spd	Streptococcus pneumoniae D39 (virulent serotype 2)		0	SPD_1042	NA	ABJ54369	A0A0H2ZNG8
T00060	1313	spr	Streptococcus pneumoniae R6 (avirulent serotype 2)		0	spr0011	NA	AAK98815	Q8DRP8
T00690	1313	spw	Streptococcus pneumoniae CGSP14 (serotype 14)		0	SPCG_1853	NA	ACB91105	B2ISX8
T00873	1313	sjj	Streptococcus pneumoniae JJA (serotype 14)		0	SPJ_1098	NA	ACO19748	C1CEE3
T02073	1313	snv	Streptococcus pneumoniae INV200 (serotype 14)		0	SPNINV200_11080	NA	CBW34741	NA
T00734	1313	spx	Streptococcus pneumoniae G54 (serotype 19F)		0	SPG_1015	NA	ACF56339	B5E5J3
T00875	1313	snt	Streptococcus pneumoniae Taiwan19F-14 (serotype 19F)		0	SPT_1373	NA	ACO23111	C1CS61
T02087	1313	snd	Streptococcus pneumoniae ST556 (serotype 19F)		0	MYY_1145	NA	AFC94802	NA
T02890	1313	spnn	Streptococcus pneumoniae A026 (serotype 19F)		0	T308_05310	NA	AGZ47801	NA
T00843	1313	sne	Streptococcus pneumoniae ATCC 700669 (serotype 23F ST81 lineage)		0	SPN23F00690	NA	CAR67929	B8ZJM7
T00658	1313	spv	Streptococcus pneumoniae Hungary19A 6 (serotype 19A)		0	SPH_0154	NA	ACA36868	B1I7V5
T01259	1313	snc	Streptococcus pneumoniae TCH8431/19A (serotype 19A)		0	HMPREF0837_12070	NA	ADI70298	NA
T00872	1313	snm	Streptococcus pneumoniae 70585 (serotype 5)		0	SP70585_1312	NA	ACO16255	C1C7M7
T00874	1313	spp	Streptococcus pneumoniae P1031 (serotype 1)		0	SPP_0116	NA	ACO21061	C1CMF7
T02072	1313	sni	Streptococcus pneumoniae INV104 (serotype 1)		0	INV104_00430	NA	CBW35727	NA
T02334	1313	spng	Streptococcus pneumoniae gamPNI0373 (virulent serotype 1)		0	HMPREF1038_00789	NA	AFS42855	NA
T01308	1313	snb	Streptococcus pneumoniae 670-6B (serotype 6B)		0	SP670_1093	NA	ADM91156	NA
T01309	1313	snp	Streptococcus pneumoniae AP200 (serotype 11A)		0	SPAP_0803	NA	ADM84396	NA
T02074	1313	snx	Streptococcus pneumoniae OXC141 (serotype 3)		0	SPNOXC12710	NA	CBW32924	NA
T02245	1313	snu	Streptococcus pneumoniae SPNA45 (serotype 3)		0	SPNA45_01980	NA	CCM09263	NA
T02628	1313	spne	Streptococcus pneumoniae SPN034156 (serotype 3)		0	SPN034156_17540	NA	CCP37423	NA
T02629	1313	spnu	Streptococcus pneumoniae SPN034183 (serotype 3)		0	SPN034183_19720	NA	CCP33683	NA
T02630	1313	spnm	Streptococcus pneumoniae SPN994038 (serotype 3)		0	SPN994038_08790	NA	CCP30615	NA
T02631	1313	spno	Streptococcus pneumoniae SPN994039 (serotype 3)		0	SPN994039_02210	NA	CCP33915	NA
T00091	1311	sag	Streptococcus agalactiae 2603 (serotype V)		0	SAG2086	NA	AAN00945	Q8DWX5
T00104	1311	san	Streptococcus agalactiae NEM316 (serotype III)		0	gbs0014	NA	CAD45659	Q8E7Y1
T00278	1311	sak	Streptococcus agalactiae A909 (serotype Ia)		0	SAK_0058	NA	ABA44806	Q3JYQ5
T02248	1311	sgc	Streptococcus agalactiae GD201008-001 (serotype Ia)		0	A964_1068	NA	AFS45836	NA
T02338	1311	sags	Streptococcus agalactiae SA20		0	SaSA20_0522	NA	AFV71997	R4ZCT6
T02656	1311	sagl	Streptococcus agalactiae 2-22 (serotype Ib)		0	GBS222_0014	NA	CCO73866	R4ZA30
T02703	1311	sagm	Streptococcus agalactiae 09mas018883		0	BSA_630	NA	CCW36892	NA
T02704	1311	sagi	Streptococcus agalactiae ILRI005		0	MSA_810	NA	CCW38999	NA
T02705	1311	sagr	Streptococcus agalactiae ILRI112		0	SAIL_6100	NA	CCW41628	NA
T03183	1311	sagp	Streptococcus agalactiae 138P		0	V193_01215	NA	AHN29863	NA
T03383	1311	sagc	Streptococcus agalactiae 138spar		0	DN94_09275	NA	AHX75801	R4ZCT6
T03434	1311	sagt	Streptococcus agalactiae COH1		0	GBSCOH1_0014	NA	CDN65480	NA
T03516	1311	sage	Streptococcus agalactiae NGBS061		0	EN72_06040	NA	AIF86643	A0A075MZT8
T03517	1311	sagg	Streptococcus agalactiae NGBS572		0	EN73_00390	NA	AIF87728	R4ZBH6
T03518	1311	sagn	Streptococcus agalactiae CNCTC 10/84		0	W903_1346	NA	AIX05020	NA
T00100	1309	smu	Streptococcus mutans UA159 (serotype c)		0	SMU_1227	NA	AAN58912	Q8DTU6
T01185	1309	smc	Streptococcus mutans NN2025 (serotype c)		0	SmuNN2025_0959	NA	BAH87985	NA
T02185	1309	smut	Streptococcus mutans GS-5 (serotype c)		0	SMUGS5_04090	NA	AFM81341	NA
T02086	1309	smj	Streptococcus mutans LJ23 (serotype k)		0	SMULJ23_0032	NA	BAL68366	NA
T03797	1309	smua	Streptococcus mutans UA159-FR		0	SMUFR_0011	NA	AJD54488	NA
T00212	1308	stc	Streptococcus thermophilus CNRZ1066		0	str0042	NA	AAV61660	Q5M1G7
T00213	1308	stl	Streptococcus thermophilus LMG 18311		0	stu0030	NA	AAV59760	Q5M6J8
T00414	1308	ste	Streptococcus thermophilus LMD-9		0	STER_0833	NA	ABJ66078	Q03MZ6
T01978	1308	stn	Streptococcus thermophilus ND03		0	STND_0037	NA	ADQ62112	NA
T02026	1308	stu	Streptococcus thermophilus JIM 8232		0	STH8232_0350	NA	CCC19097	F8LV10
T02116	1308	stw	Streptococcus thermophilus MN-ZLW-002		0	Y1U_C0269	NA	AFJ82718	NA
T03360	1308	sthe	Streptococcus thermophilus ASCC 1275		0	T303_01980	NA	AIC23768	NA
T04785	1308	sths	Streptococcus thermophilus S9		0	AVT04_02110	NA	ALX90727	A0A0M4H5J4
T00473	1305	ssa	Streptococcus sanguinis		0	SSA_2046	NA	ABN45418	A3CQG3
T00935	1307	ssb	Streptococcus suis BM407 (serotype 2)		0	SSUBM407_0030	NA	CAZ54862	A0A0H3MSV0
T00514	1307	ssu	Streptococcus suis 05ZYH33 (serotype 2)		0	SSU05_1966	NA	ABP90932	A4VXU3
T00515	1307	ssv	Streptococcus suis 98HAH33 (serotype 2)		0	SSU98_0409	NA	ABP91567	A4VYR4
T00936	1307	ssi	Streptococcus suis P1/7 (serotype 2)		0	SSU0816	NA	CAR45737	NA
T00937	1307	sss	Streptococcus suis SC84 (serotype 2)		0	SSUSC84_0090	NA	CAZ50867	NA
T02020	1307	ssf	Streptococcus suis A7 (serotype 2)		0	SSUA7_0582	NA	AER43910	NA
T02023	1307	ssw	Streptococcus suis GZ1 (serotype 2)		0	SSGZ1_0032	NA	ADE30497	D5AF82
T02214	1307	sup	Streptococcus suis S735 (serotype 2)		0	YYK_00155	NA	AFQ99551	NA
T02536	1307	ssus	Streptococcus suis SC070731 (serotype 2)		0	NJAUSS_0013	NA	AGG63544	NA
T01470	1307	sst	Streptococcus suis ST3 (serotype 3)		0	SSUST3_1933	NA	AEB82344	NA
